n:111 mse_avg:104.60 mse_y:125.20 mse_u:66.10 mse_v:60.67 psnr_avg:27.94 psnr_y:27.15 psnr_u:29.93 psnr_v:30.30 
n:112 mse_avg:105.04 mse_y:125.76 mse_u:66.30 mse_v:60.88 psnr_avg:27.92 psnr_y:27.14 psnr_u:29.92 psnr_v:30.29 
n:113 mse_avg:105.95 mse_y:127.18 mse_u:65.96 mse_v:61.02 psnr_avg:27.88 psnr_y:27.09 psnr_u:29.94 psnr_v:30.28 
n:114 mse_avg:106.32 mse_y:128.14 mse_u:65.93 mse_v:59.44 psnr_avg:27.86 psnr_y:27.05 psnr_u:29.94 psnr_v:30.39 
n:115 mse_avg:104.34 mse_y:125.31 mse_u:66.33 mse_v:58.50 psnr_avg:27.95 psnr_y:27.15 psnr_u:29.91 psnr_v:30.46 
n:116 mse_avg:101.95 mse_y:122.44 mse_u:64.95 mse_v:57.00 psnr_avg:28.05 psnr_y:27.25 psnr_u:30.00 psnr_v:30.57 
n:117 mse_avg:100.28 mse_y:119.61 mse_u:65.72 mse_v:57.49 psnr_avg:28.12 psnr_y:27.35 psnr_u:29.95 psnr_v:30.54 
n:118 mse_avg:101.24 mse_y:121.03 mse_u:65.80 mse_v:57.54 psnr_avg:28.08 psnr_y:27.30 psnr_u:29.95 psnr_v:30.53 
n:119 mse_avg:100.39 mse_y:119.91 mse_u:64.66 mse_v:58.07 psnr_avg:28.11 psnr_y:27.34 psnr_u:30.02 psnr_v:30.49 
n:120 mse_avg:98.27 mse_y:116.69 mse_u:64.93 mse_v:57.91 psnr_avg:28.21 psnr_y:27.46 psnr_u:30.01 psnr_v:30.50 
n:121 mse_avg:100.10 mse_y:118.84 mse_u:66.21 mse_v:59.03 psnr_avg:28.13 psnr_y:27.38 psnr_u:29.92 psnr_v:30.42 
n:122 mse_avg:102.79 mse_y:122.83 mse_u:66.14 mse_v:59.27 psnr_avg:28.01 psnr_y:27.24 psnr_u:29.93 psnr_v:30.40 
n:123 mse_avg:103.23 mse_y:123.58 mse_u:65.89 mse_v:59.19 psnr_avg:27.99 psnr_y:27.21 psnr_u:29.94 psnr_v:30.41 
n:124 mse_avg:103.04 mse_y:123.24 mse_u:65.99 mse_v:59.30 psnr_avg:28.00 psnr_y:27.22 psnr_u:29.94 psnr_v:30.40 
n:125 mse_avg:104.24 mse_y:125.18 mse_u:65.94 mse_v:58.75 psnr_avg:27.95 psnr_y:27.16 psnr_u:29.94 psnr_v:30.44 
n:126 mse_avg:106.31 mse_y:128.24 mse_u:66.18 mse_v:58.75 psnr_avg:27.86 psnr_y:27.05 psnr_u:29.92 psnr_v:30.44 
n:127 mse_avg:104.49 mse_y:125.34 mse_u:66.14 mse_v:59.42 psnr_avg:27.94 psnr_y:27.15 psnr_u:29.93 psnr_v:30.39 
n:128 mse_avg:102.43 mse_y:122.60 mse_u:65.57 mse_v:58.60 psnr_avg:28.03 psnr_y:27.25 psnr_u:29.96 psnr_v:30.45 
n:129 mse_avg:101.93 mse_y:121.64 mse_u:65.88 mse_v:59.15 psnr_avg:28.05 psnr_y:27.28 psnr_u:29.94 psnr_v:30.41 
n:130 mse_avg:102.32 mse_y:122.33 mse_u:65.91 mse_v:58.70 psnr_avg:28.03 psnr_y:27.26 psnr_u:29.94 psnr_v:30.44 
n:131 mse_avg:99.68 mse_y:118.70 mse_u:65.53 mse_v:57.80 psnr_avg:28.14 psnr_y:27.39 psnr_u:29.97 psnr_v:30.51 
n:132 mse_avg:100.03 mse_y:119.16 mse_u:65.33 mse_v:58.22 psnr_avg:28.13 psnr_y:27.37 psnr_u:29.98 psnr_v:30.48 
n:133 mse_avg:104.97 mse_y:126.57 mse_u:65.72 mse_v:57.86 psnr_avg:27.92 psnr_y:27.11 psnr_u:29.95 psnr_v:30.51 
n:134 mse_avg:106.16 mse_y:128.58 mse_u:65.82 mse_v:56.83 psnr_avg:27.87 psnr_y:27.04 psnr_u:29.95 psnr_v:30.58 
n:135 mse_avg:107.78 mse_y:130.89 mse_u:66.03 mse_v:57.07 psnr_avg:27.81 psnr_y:26.96 psnr_u:29.93 psnr_v:30.57 
n:136 mse_avg:108.10 mse_y:131.41 mse_u:65.97 mse_v:57.00 psnr_avg:27.79 psnr_y:26.94 psnr_u:29.94 psnr_v:30.57 
n:137 mse_avg:107.73 mse_y:131.48 mse_u:65.33 mse_v:55.13 psnr_avg:27.81 psnr_y:26.94 psnr_u:29.98 psnr_v:30.72 
n:138 mse_avg:107.75 mse_y:131.44 mse_u:65.11 mse_v:55.63 psnr_avg:27.81 psnr_y:26.94 psnr_u:29.99 psnr_v:30.68 
n:139 mse_avg:108.12 mse_y:131.86 mse_u:65.59 mse_v:55.71 psnr_avg:27.79 psnr_y:26.93 psnr_u:29.96 psnr_v:30.67 
